course_id,grade,user_id,course_active,course_end_enroll_time,course_name,course_start_enroll_time,user_department,user_institute,user_position,course_group,course_tag,user_gender,user_age,user_age_group,institute,state
412,A+,8513,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Research Scolar,Self,Advanced,Female,61,56-65,AA,Maharashtra
412,F,8298,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,EXTC,AIKTC,Graduate Student,Self,Advanced,Male,33,26-35,DU,Tamil Nadu
451,A+,8298,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,EXTC,AIKTC,School Student,Self,Basic,Male,45,36-45,BP,Tripura
458,A+,8298,False,06-04-2018,"ISCP(fellowship), Anjuman islam kalsekar Technical Campus(05-04-2018)",04-04-2018,EXTC,AIKTC,Graduate Student,Instructor,Advanced,Male,58,56-65,BP,Tripura
412,B+,9572,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,INFORMATION TECHNOLOGY,RAJKIYA ENGINEERING COLLEGE AMBEDKAR NAGAR,Graduate Student,Self,Basic,Male,64,56-65,DQ,Bihar
412,B+,4769,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,BVRITH,Postgraduate Student,Self,Advanced,Male,30,26-35,AP,Kerala
412,A,9790,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,48,46-55,CI,Tripura
412,B,9795,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,Kalinga Institute of Industrial Technology,Graduate Student,Self,Basic,Female,38,36-45,BY,Kerala
412,P,8977,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Telecommunications,College Of Engineering Roorkee,Graduate Student,Self,Advanced,Male,20,16-25,DI,Karnataka
412,A+,9801,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Advanced,Male,35,26-35,DL,Assam
412,C,9797,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,MITSOE,Graduate Student,Self,Intermediate,Male,32,26-35,AW,Gujarat
412,B+,9802,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Female,46,46-55,BF,Maharashtra
412,B+,9803,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information Technology,Thiagarajar college of engineering,Faculty,Self,Advanced,Female,57,56-65,BG,Jharkhand
412,F,9804,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE AND ENGINEERING,B V RAJU INSTITUTE OF TECHNOLOGY,School Student,Self,Advanced,Male,41,36-45,BI,Uttaranchal
412,A,7360,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Male,32,26-35,BO,Maharashtra
412,A+,9806,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electonics,Thapar Institute Of Engineering Technology,Graduate Student,Self,Advanced,Female,54,46-55,AL,Goa
412,C,9809,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer,MMCOE,Graduate Student,Self,Intermediate,Male,45,36-45,CY,Madya Pradesh
412,B,9446,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Communication,Shri Ramdeobaba College of Engineering and Management,Postgraduate Student,Self,Intermediate,Female,40,36-45,AD,Gujarat
412,A+,9698,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Telecommunication,"Yeshwantrao Chavan College of Engineering, Nagpur",Faculty,Self,Advanced,Female,27,26-35,BI,Uttaranchal
412,P,9507,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,cs,"V.E.S College of Arts,science and commerce",Graduate Student,Self,Basic,Female,28,26-35,AJ,West Bengal
412,A,9813,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science,kiit university,Postgraduate Student,Self,Basic,Male,20,16-25,BE,Goa
412,C,9815,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Cse,Rajalakshmi engineering college,Graduate Student,Self,Intermediate,Female,27,26-35,AQ,Jharkhand
412,A,9816,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer engineering,government college of engineering and research avasari,Graduate Student,Self,Advanced,Male,51,46-55,DQ,Bihar
412,B,9817,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,56,56-65,DL,Assam
412,B+,8918,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,National Institute of technology Patna,Graduate Student,Self,Advanced,Female,25,16-25,CS,Uttaranchal
412,B+,9819,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,IEC Group of Institutions,Faculty,Self,Basic,Male,51,46-55,BZ,Meghalaya
412,A,9821,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Postgraduate Student,Self,Advanced,Male,26,26-35,DJ,Tamil Nadu
451,B+,9821,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,,,Graduate Student,Self,Advanced,Male,32,26-35,DL,Assam
412,P,7934,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engineering,Trinity College Dublin,Industry Professional,Self,Basic,Female,47,46-55,AU,Jammu and Kashmir
412,F,7062,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science,Sanjay ghodawat institute,Graduate Student,Self,Advanced,Male,37,36-45,AR,Andra Pradesh
412,A+,9828,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,KIET Group Of Institution,Faculty,Self,Advanced,Male,19,16-25,AC,Punjab
451,B,9828,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,IT,KIET Group Of Institution,Postgraduate Student,Self,Intermediate,Female,42,36-45,DG,Himachal Pradesh
412,A+,9798,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer,MIT COE,Faculty,Self,Basic,Female,29,26-35,CI,Tripura
451,B+,9798,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Computer,MIT COE,Graduate Student,Self,Intermediate,Female,22,16-25,BL,Manipur
412,B+,9834,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Civil Engineering,LNCT & S,Faculty,Self,Advanced,Male,26,26-35,BA,Uttar Pradesh
451,A,9834,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Civil Engineering,LNCT & S,Industry Professional,Self,Intermediate,Female,21,16-25,AY,Assam
482,A,9834,False,31-05-2018,Basic Programming Using Python(01 - 31 May),01-05-2018,Civil Engineering,LNCT & S,Graduate Student,Self,Advanced,Female,46,46-55,DL,Assam
412,B+,9843,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,KIET group of institute,Postgraduate Student,Self,Advanced,Female,57,56-65,DU,Tamil Nadu
412,C,8574,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,Chandigarh College of Engineering and Technology,Industry Professional,Self,Advanced,Transgender,58,56-65,DR,Nagaland
412,B+,7639,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,23,16-25,CF,Bihar
412,A,9847,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and  engineering,Galgotias University,Graduate Student,Self,Intermediate,Female,40,36-45,CG,Madya Pradesh
412,B,9824,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Intermediate,Male,49,46-55,DE,Tripura
412,B+,9852,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,40,36-45,BJ,Orissa
412,A+,8488,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Postgraduate Student,Self,Intermediate,Male,40,36-45,CW,Tamil Nadu
451,B,8488,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,,,Faculty,Self,Intermediate,Male,40,36-45,DF,Manipur
412,A,9853,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CE,SVPCET,Graduate Student,Self,Intermediate,Male,49,46-55,CW,Tamil Nadu
412,A+,9827,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Male,28,26-35,AX,Arunachal Pradesh
412,A+,8923,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,NIT PATNA,Postgraduate Student,Self,Advanced,Male,27,26-35,AP,Kerala
412,B,9640,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer,SVPM'S COE Malegaon bk,Graduate Student,Self,Advanced,Female,37,36-45,CT,Bihar
451,A+,9640,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Computer,SVPM'S COE Malegaon bk,School Student,Self,Basic,Male,59,56-65,CD,Uttaranchal
412,A,1933,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,School Student,Self,Advanced,Male,60,56-65,DQ,Bihar
451,B+,1933,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,,,Graduate Student,Self,Intermediate,Female,53,46-55,BX,West Bengal
412,A+,6739,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Female,44,36-45,BH,Chhattisgarh
412,A,7188,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,"MITCOE,KOTHRUD,PUNE",School Student,Self,Advanced,Male,33,26-35,AE,Haryana
412,B+,7833,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science engineering,shiva institute of engineeirn and technology,Graduate Student,Self,Advanced,Female,58,56-65,BX,West Bengal
412,B+,8320,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science,Sanjay ghodawat institute,Graduate Student,Self,Intermediate,Male,37,36-45,DO,Tripura
412,A,9902,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,39,36-45,DU,Tamil Nadu
412,A,9905,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,23,16-25,CJ,Goa
412,A+,9906,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,SOCET,School Student,Self,Basic,Male,19,16-25,BM,Rajasthan
412,C,7694,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,25,16-25,DF,Manipur
451,P,7694,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,,,Industry Professional,Self,Advanced,Male,29,26-35,DE,Tripura
482,B+,7694,False,31-05-2018,Basic Programming Using Python(01 - 31 May),01-05-2018,,,Graduate Student,Self,Intermediate,Female,37,36-45,CP,Andra Pradesh
492,B,7694,False,01-01-2199,Yaksh Demo course,29-05-2018,,,Faculty,Self,Advanced,Male,62,56-65,AS,Goa
499,B+,7694,True,30-06-2018,Basic Programming Using Python(01 - 30 June),01-06-2018,,,Industry Professional,Self,Basic,Female,54,46-55,CM,Maharashtra
412,A,9910,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics & Telecomm,KIIT,School Student,Self,Intermediate,Male,52,46-55,CS,Uttaranchal
451,A,9910,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Electronics & Telecomm,KIIT,School Student,Self,Intermediate,Female,17,16-25,BQ,Bihar
412,B,9901,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,I2It,School Student,Self,Advanced,Male,63,56-65,BG,Jharkhand
412,C,9863,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,School Student,Self,Advanced,Male,56,56-65,CM,Maharashtra
412,B+,9912,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,SOCET,Industry Professional,Self,Intermediate,Female,23,16-25,DM,West Bengal
412,A,8632,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ISE,Vidya vikas institute of engineering and technology,Faculty,Self,Advanced,Male,30,26-35,CJ,Goa
412,B+,9521,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Faculty,Self,Advanced,Male,29,26-35,BO,Maharashtra
412,C,8949,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information science,Vidya Vikas institute of engineering and technology,Graduate Student,Self,Basic,Male,41,36-45,BN,Kerala
412,B+,9899,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics & Telecommunication Engineering,KIIT deemed to be university,Graduate Student,Self,Basic,Male,53,46-55,AX,Arunachal Pradesh
412,A+,9918,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science and engineering,Sri Venkateswara University College of Engineering,others,Self,Advanced,Male,49,46-55,CU,Himachal Pradesh
451,A,9918,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,computer science and engineering,Sri Venkateswara University College of Engineering,Graduate Student,Self,Basic,Male,23,16-25,AS,Goa
412,C,9895,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Female,49,46-55,AV,Gujarat
412,A+,9921,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,IEC College of engineering and technology,School Student,Self,Intermediate,Female,35,26-35,DV,Kerala
412,C,9537,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,33,26-35,BY,Kerala
412,B+,9922,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Bca,North Lakhimpur college,Graduate Student,Self,Basic,Male,30,26-35,AF,Kerala
412,P,9931,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,MCA,Amity institute of Information and Technology,Graduate Student,Self,Intermediate,Male,17,16-25,AF,Kerala
412,C,8504,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,Akshaya College of Engineering and Technology,Industry Professional,Self,Basic,Male,52,46-55,AX,Arunachal Pradesh
451,A,8504,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Computer Science and Engineering,Akshaya College of Engineering and Technology,Postgraduate Student,Self,Intermediate,Male,51,46-55,AU,Jammu and Kashmir
412,C,8506,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Faculty,Self,Basic,Male,20,16-25,DJ,Tamil Nadu
451,P,8506,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,,,Graduate Student,Self,Basic,Male,49,46-55,AL,Goa
412,B+,9399,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information and communication technology,Marwadi university,Postgraduate Student,Self,Intermediate,Female,22,16-25,BS,Jharkhand
451,B,9399,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Information and communication technology,Marwadi university,Graduate Student,Self,Advanced,Female,38,36-45,AX,Arunachal Pradesh
412,A,9939,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,jhunjhunwala IT,Faculty,Self,Intermediate,Male,53,46-55,CL,Punjab
412,A,9740,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Male,22,16-25,BU,Kerala
412,B+,9951,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,Chandigarh College of Engineering and Technology,Graduate Student,Self,Intermediate,Female,56,56-65,AH,Assam
412,A,7523,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,others,Self,Intermediate,Male,32,26-35,CJ,Goa
412,C,9959,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,63,56-65,DK,Maharashtra
412,B+,9958,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,information science,rymec,Industry Professional,Self,Advanced,Female,57,56-65,AL,Goa
412,A+,9800,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,"Birla Institute of Technology and Science, Pilani",Postgraduate Student,Self,Intermediate,Male,18,16-25,CA,Tamil Nadu
412,B,9944,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engneering,LDRP,Faculty,Self,Basic,Female,16,16-25,AZ,West Bengal
412,C,9957,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science and engineering,Chirala engineering college,Graduate Student,Self,Basic,Male,52,46-55,CS,Uttaranchal
412,P,9962,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,35,26-35,AU,Jammu and Kashmir
412,P,9970,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Software System,Bits Pilani Dubai Campus University,Graduate Student,Self,Intermediate,Male,62,56-65,DI,Karnataka
412,A+,9965,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,JACSI,Graduate Student,Self,Intermediate,Male,40,36-45,AV,Gujarat
412,A,6967,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,"B.L.D.E.A's V.P. Dr. P.G. Halakatti College of Engineering and Technology  Vijayapura, Karnataka 586103",Graduate Student,Self,Basic,Male,57,56-65,CU,Himachal Pradesh
412,B+,9620,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Faculty,Self,Basic,Female,37,36-45,BY,Kerala
412,A,9981,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE AND ENGINEERING,GOVERNMENT ENGINEERING COLLEGE IDUKKI,Graduate Student,Self,Basic,Male,60,56-65,DJ,Tamil Nadu
412,P,9986,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engineering,"KJ Somaiya College Of Engineering, Mumbai",Graduate Student,Self,Basic,Male,16,16-25,BI,Uttaranchal
412,C,9994,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,KAKINADA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Graduate Student,Self,Basic,Male,60,56-65,BR,Jharkhand
412,A,9999,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,42,36-45,BW,Goa
412,B,10000,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Female,26,26-35,BM,Rajasthan
412,A,9903,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer,MITCOE,Graduate Student,Self,Advanced,Male,53,46-55,CK,Haryana
412,A+,10005,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,KIIT,Faculty,Self,Advanced,Female,19,16-25,DL,Assam
412,F,8095,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Instrumentation Engineering,Shri Govindram Seksaria Institute of Technology and Science,Industry Professional,Self,Basic,Female,53,46-55,AW,Gujarat
412,A,9894,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Male,23,16-25,AM,Himachal Pradesh
412,A+,10015,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,IT,BVM,Faculty,Self,Advanced,Male,21,16-25,CN,Chhattisgarh
412,A+,7919,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,electronics and communication engineering,national institute of technology agartala,Industry Professional,Self,Advanced,Female,31,26-35,AI,Chhattisgarh
412,A+,7390,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,BVRIT Hyderabad college of engineering for women,Faculty,Self,Intermediate,Female,30,26-35,AH,Assam
412,B,9990,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Dept. of Mathematics,"National Institute of Technology, Rourkela",Research Scolar,Self,Advanced,Male,22,16-25,BL,Manipur
412,B,7638,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,Rao Bahadur Y Mahabaleshwarappa engineering college,Industry Professional,Self,Basic,Male,26,26-35,CG,Madya Pradesh
482,P,7638,False,31-05-2018,Basic Programming Using Python(01 - 31 May),01-05-2018,CSE,Rao Bahadur Y Mahabaleshwarappa engineering college,Graduate Student,Self,Advanced,Male,58,56-65,AI,Chhattisgarh
412,A,9511,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science & engg.,kalinga institute of industrial technology,Graduate Student,Self,Advanced,Male,39,36-45,AE,Haryana
412,B+,9421,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,Ramdeobaba college of engineering and management,Graduate Student,Self,Basic,Female,54,46-55,CG,Madya Pradesh
482,C,9421,False,31-05-2018,Basic Programming Using Python(01 - 31 May),01-05-2018,Computer Science,Ramdeobaba college of engineering and management,Graduate Student,Self,Advanced,Male,23,16-25,DA,Kerala
412,C,10010,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Female,60,56-65,DD,Jharkhand
412,A,9909,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,"Institute of Technology and Management, Gwalior",School Student,Self,Intermediate,Male,43,36-45,BS,Jharkhand
412,B+,7592,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,IEC,School Student,Self,Advanced,Male,44,36-45,CL,Punjab
412,C,6598,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics and Communication,BVRIT Hyderabad,Graduate Student,Self,Basic,Male,35,26-35,AZ,West Bengal
412,C,9278,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science & Engineering,Meerut Institute Of Engineering & Technology,Graduate Student,Self,Basic,Male,42,36-45,CS,Uttaranchal
412,B,8843,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,SNGC,Faculty,Self,Basic,Female,22,16-25,CC,Punjab
412,A+,9483,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Information Technology,KIIT UNIVERSITY,School Student,Self,Intermediate,Female,34,26-35,CY,Madya Pradesh
412,A+,10044,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,School Student,Self,Basic,Male,40,36-45,DR,Nagaland
457,B+,10044,False,04-05-2018,"ISCP, Chandigarh College of Engineering And Technology, Chandigarh 3rd April 2018 (Fellowship)",02-04-2018,,,Graduate Student,Instructor,Advanced,Male,57,56-65,BI,Uttaranchal
412,P,8552,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,The Department of Computer Science and Applications,The Gandhigram Rural Institute Deemed University,Graduate Student,Self,Basic,Male,17,16-25,BP,Tripura
412,B+,9982,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Mechanical,Chandigarh College Of Engg.  And  Tech.,Graduate Student,Self,Advanced,Male,47,46-55,BK,West Bengal
412,B,10047,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,Amrita School Of Engineering,Graduate Student,Self,Intermediate,Male,59,56-65,AL,Goa
412,B,10048,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science and Engineering,Meerut Institute of Engineering and Technology,Industry Professional,Self,Advanced,Female,44,36-45,BH,Chhattisgarh
412,B,10049,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,others,Self,Basic,Male,51,46-55,CZ,Jammu and Kashmir
412,A+,9539,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engineering,St. Francis Institute Of Technology,Faculty,Self,Advanced,Male,33,26-35,AY,Assam
412,A+,10056,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Female,22,16-25,BT,Jharkhand
412,A,10055,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,NIIT University,Postgraduate Student,Self,Advanced,Female,56,56-65,CV,Gujarat
412,P,8291,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Electronics,Sardar Patel Institute of Technology,Graduate Student,Self,Advanced,Male,46,46-55,AU,Jammu and Kashmir
412,A,7752,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science and engineering,PANDIT DEENDAYAL PETROLEUM UNIVERSITY,Industry Professional,Self,Basic,Female,61,56-65,CF,Bihar
412,A,10058,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSED,"Thapar ,Patiala",Graduate Student,Self,Advanced,Female,50,46-55,CW,Tamil Nadu
412,F,8847,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Industry Professional,Self,Basic,Male,43,36-45,CV,Gujarat
412,A+,10060,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Postgraduate Student,Self,Basic,Male,57,56-65,BC,Andra Pradesh
412,A+,10082,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,ECE,BLDEA's CET,Graduate Student,Self,Basic,Female,56,56-65,AU,Jammu and Kashmir
412,A+,10059,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Female,49,46-55,BS,Jharkhand
412,A+,10098,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,CSE,RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES,others,Self,Intermediate,Female,55,46-55,DN,Jammu and Kashmir
412,C,10101,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE & ENGINEERING,"SRMS CET,Lucknow",Graduate Student,Self,Advanced,Male,22,16-25,AQ,Jharkhand
412,B,10102,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,COMPUTER SCIENCE AND ENGINEERING,K.L.S. GOGTE INSTITUTE OF TECHNOLOGY,Graduate Student,Self,Basic,Female,18,16-25,DE,Tripura
412,B+,10108,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Intermediate,Female,54,46-55,BN,Kerala
412,A+,10132,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Water Resourse,Indian Institute of Remote Sensing,Graduate Student,Self,Intermediate,Male,20,16-25,BP,Tripura
412,C,9995,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Faculty,Self,Basic,Female,59,56-65,AL,Goa
412,B+,9916,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,PES University,Faculty,Self,Basic,Female,25,16-25,CY,Madya Pradesh
412,A+,10140,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Engg,Shivnagar Vidya Prasarak Mandals College Of Enginerring Malegaon Bk,Faculty,Self,Intermediate,Female,54,46-55,DQ,Bihar
412,B,9470,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,23,16-25,AB,Tripura
412,A+,9897,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Basic,Female,39,36-45,AC,Punjab
412,A,10147,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer science and engineering,LakireddyBaliReddyCollegeof Engineering,Faculty,Self,Basic,Male,46,46-55,BH,Chhattisgarh
412,B,10151,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,,,Graduate Student,Self,Advanced,Male,53,46-55,AS,Goa
412,A,10165,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer,"BVM,Anand",Faculty,Self,Intermediate,Male,55,46-55,BQ,Bihar
